athlete_id,first_name,last_name,sport,athletic_year,season,division,gender,conference,school,position_raw,position_group,class_year_raw,class_standing,hometown_raw,hometown_city,hometown_state,origin,high_school,high_school_is_academy,source_url
ten_900c38fb3c1b,Lamija,Avdic,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Virginia Tech,,Player,Senior,Sr,"Kirkland, Wash.",Kirkland,WA,domestic,Connections Academy,1,https://hokiesports.com/sports/womens-tennis/roster
ten_6b9eb4d312b9,Elizaveta,Castillo,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Virginia Tech,,Player,Sophomore,So,"Lima, Peru",Lima,,international,Liceo Naval Almirante Guise,0,https://hokiesports.com/sports/womens-tennis/roster
ten_1f223808eb22,Laima,Frosch,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Virginia Tech,,Player,Senior,Sr,"Bad Tölz, Germany",Bad Tölz,,international,Bayside High School,0,https://hokiesports.com/sports/womens-tennis/roster
ten_8e8322ec9e7e,Blair,Gill,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Virginia Tech,,Player,Sophomore,So,"Lynchburg, Va.",Lynchburg,VA,domestic,Virginia Episcopal School,0,https://hokiesports.com/sports/womens-tennis/roster
ten_0c4584fea3d3,Alston,Myatt,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Virginia Tech,,Player,Sophomore,So,"Hilton Head Island, S.C.",Hilton Head Island,SC,domestic,Connections Academy,1,https://hokiesports.com/sports/womens-tennis/roster
ten_bae310556de5,Maddie,Rexroat,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Virginia Tech,,Player,Junior,Jr,"Milton, Ga.",Milton,GA,domestic,Rivers Academy,1,https://hokiesports.com/sports/womens-tennis/roster
ten_271f3cc91545,Mary,Sidelnyk,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Virginia Tech,,Player,Sophomore,So,"Kyiv, Ukraine",Kyiv,,international,Optima Osvita,0,https://hokiesports.com/sports/womens-tennis/roster
ten_a4bb8d8a7339,Sirena,Waas,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Virginia Tech,,Player,Sophomore,So,"London, England",London,,international,Putney High,0,https://hokiesports.com/sports/womens-tennis/roster
ten_2f0b4fae619f,Linda,Ziets-Segura,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Virginia Tech,,Player,Junior,Jr,"New York, N.Y.",New York,NY,domestic,Laurel Springs School,0,https://hokiesports.com/sports/womens-tennis/roster
ten_e88347a7318e,Nadia,Barteck,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Boston College,,Player,Jr.,Jr,"New York, N.Y.",New York,NY,domestic,,0,https://bceagles.com/sports/womens-tennis/roster
ten_1b3ed8a8e857,Olivia,Benton,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Boston College,,Player,Jr.,Jr,"Rosedale, N.Y.",Rosedale,NY,domestic,Benjamin N. Cardozo,0,https://bceagles.com/sports/womens-tennis/roster
ten_ddec95e80040,Bella,Camacho,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Boston College,,Player,So.,So,"Wayland, MA",Wayland,MA,domestic,Dwight Global,0,https://bceagles.com/sports/womens-tennis/roster
ten_150b61928783,Olivia,Cutone,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Boston College,,Player,So.,So,"Kennebunkport, ME",Kennebunkport,ME,domestic,Maine Connections Academy,1,https://bceagles.com/sports/womens-tennis/roster
ten_b6c61d89412e,Tola,Glowacka,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Boston College,,Player,Sr.,Sr,"Glen Head, N.Y.",Glen Head,NY,domestic,Jericho High School,0,https://bceagles.com/sports/womens-tennis/roster
ten_bc86bcdfeba4,Gian,Octa,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Boston College,,Player,Jr.,Jr,"Toronto, Ontario",Toronto,,international,Bill Crothers Secondary School,0,https://bceagles.com/sports/womens-tennis/roster
ten_c9cbbd55fca4,Jackie,Soloveychik,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Boston College,,Player,Sr.,Sr,"Bellevue, WA",Bellevue,WA,domestic,The Bear Creek School,0,https://bceagles.com/sports/womens-tennis/roster
ten_8487b1aeb42b,Lauren,Anderson,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Florida St.,,Player,So.,So,"Sugar Hill, Ga.",Sugar Hill,GA,domestic,North Gwinnett High School,0,https://seminoles.com/sports/wten/roster
ten_86b5b12c08e4,Millie,Bissett,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Florida St.,,Player,R-Sr.,Sr,"Bath, England",Bath,,international,Ralph Allen School,0,https://seminoles.com/sports/wten/roster
ten_a5caf6a41577,Mary,Boyce Deatherage,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Florida St.,,Player,Jr.,Jr,"Maitland, Fla.",Maitland,FL,domestic,,0,https://seminoles.com/sports/wten/roster
ten_1e8668603772,Abby,Kelliher,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Florida St.,,Player,So.,So,"Newcastle upon Tyne, Great Britain",Newcastle upon Tyne,,international,Loughborough Amherst School,0,https://seminoles.com/sports/wten/roster
ten_8eb15dfa9dd1,Laura,Putz,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Florida St.,,Player,Sr.,Sr,"Munich, Germany",Munich,,international,Institut für Lernsysteme,0,https://seminoles.com/sports/wten/roster
ten_2403daa98492,Eva,Shaw,tennis,2025-26,2026,D1,Women,Atlantic Coast Conference,Florida St.,,Player,Sr.,Sr,"Staffordshire, England",Staffordshire,,international,Loughborough Amherst,0,https://seminoles.com/sports/wten/roster
ten_85db21866fa3,Andrea,Chacon,tennis,2025-26,2026,D1,Women,American Conference,Charlotte,,Player,So.,So,"Greensboro, N.C. / Maracay, Venezuela",Greensboro,,international,Western Guildford,0,https://charlotte49ers.com/sports/womens-tennis/roster
ten_ceb563df28a7,Amelie,Drukerova,tennis,2025-26,2026,D1,Women,American Conference,Charlotte,,Player,So.,So,"Prague, Czech Republic",Prague,,international,Ceska Repuplika Gynazium,0,https://charlotte49ers.com/sports/womens-tennis/roster
ten_bfb92856662c,Elizabeth,Ivanov,tennis,2025-26,2026,D1,Women,American Conference,Charlotte,,Player,Fr.,Fr,"Sydney, Australia",Sydney,,international,,0,https://charlotte49ers.com/sports/womens-tennis/roster
ten_8a8753b40ab6,Karina,Mohamed,tennis,2025-26,2026,D1,Women,American Conference,Charlotte,,Player,So.,So,"Alexandria, Egypt",Alexandria,,international,Alexandria Sporting Club,0,https://charlotte49ers.com/sports/womens-tennis/roster
ten_4b486f7b7fc1,Emma,Montebello,tennis,2025-26,2026,D1,Women,American Conference,Charlotte,,Player,Fr.,Fr,"Xemxija, Malta",Xemxija,,international,,0,https://charlotte49ers.com/sports/womens-tennis/roster
ten_26496ffdc965,Shona,Nakano,tennis,2025-26,2026,D1,Women,American Conference,Charlotte,,Player,R-Sr.,Sr,"Auckland, New Zealand",Auckland,,international,,0,https://charlotte49ers.com/sports/womens-tennis/roster
ten_9a20e4d9c775,Amalia,Widdowson,tennis,2025-26,2026,D1,Women,American Conference,Charlotte,,Player,Fr.,Fr,"Gloucester, England",Gloucester,,international,,0,https://charlotte49ers.com/sports/womens-tennis/roster
ten_b285e995610a,Diana,Badalyan,tennis,2025-26,2026,D1,Women,American Conference,Tulane,,Player,So.,So,"Adelaide, Australia",Adelaide,,international,Marryatville HS,0,https://tulanegreenwave.com/sports/womens-tennis/roster
ten_1dfcedeaeab5,Elisabeth,Braathen,tennis,2025-26,2026,D1,Women,American Conference,Tulane,,Player,Fr.,Fr,"Oslo, Norway",Oslo,,international,,0,https://tulanegreenwave.com/sports/womens-tennis/roster
ten_bee9d73030ae,Summer,Chandler,tennis,2025-26,2026,D1,Women,American Conference,Tulane,,Player,Jr.,Jr,"Jamaica, NY",Jamaica,NY,domestic,Laurel Springs School,0,https://tulanegreenwave.com/sports/womens-tennis/roster
ten_8da84cecc505,Natalia,Fantini,tennis,2025-26,2026,D1,Women,American Conference,Tulane,,Player,Jr.,Jr,"Merida, Mexico",Merida,,international,UT-Austin (TX) HS,0,https://tulanegreenwave.com/sports/womens-tennis/roster
ten_87c3fb51d69b,Whitley,Pate,tennis,2025-26,2026,D1,Women,American Conference,Tulane,,Player,Gr.,Gr,"Daniel Island, S.C.",Daniel Island,SC,domestic,Randy Pate Tennis Academy,1,https://tulanegreenwave.com/sports/womens-tennis/roster
ten_5d13e2578b7e,Natalia,Perez,tennis,2025-26,2026,D1,Women,American Conference,Tulane,,Player,R-So.,So,"Guaynabo, Puerto Rico",Guaynabo,PR,domestic,Club Med Academies,0,https://tulanegreenwave.com/sports/womens-tennis/roster
ten_c3919d55fc0d,Campbell,Ricci,tennis,2025-26,2026,D1,Women,American Conference,Tulane,,Player,Jr.,Jr,"Las Vegas, NV",Las Vegas,NV,domestic,Palo Verde HS,0,https://tulanegreenwave.com/sports/womens-tennis/roster
ten_f12b795981a2,Delanie,Tribby,tennis,2025-26,2026,D1,Women,American Conference,Tulane,,Player,Sr.,Sr,"Boca Raton, FL",Boca Raton,FL,domestic,Spanish River HS,0,https://tulanegreenwave.com/sports/womens-tennis/roster
ten_8e545787c46d,Russell,Alden,tennis,2025-26,2026,D1,Women,ASUN Conference,FGCU,"5'9""",Player,Fr.,Fr,"Delray Beach, Fla.",Delray Beach,FL,domestic,ICL Academy,1,https://fgcuathletics.com/sports/womens-tennis/roster
ten_11b279cde51b,June,Bjork,tennis,2025-26,2026,D1,Women,ASUN Conference,FGCU,"5'5""",Player,Jr.,Jr,"Stockholm, Sweden",Stockholm,,international,Korrespondent Gymnasiet,0,https://fgcuathletics.com/sports/womens-tennis/roster
ten_7426a1cecd70,Africa,Burillo Berezak,tennis,2025-26,2026,D1,Women,ASUN Conference,FGCU,"5'3""",Player,So.,So,"Alicante, Spain",Alicante,,international,New Castelar College,0,https://fgcuathletics.com/sports/womens-tennis/roster
ten_0052042d3ebd,Sabrina,Jaramillo,tennis,2025-26,2026,D1,Women,ASUN Conference,FGCU,"5'6""",Player,So.,So,"Orlando, Fla.",Orlando,FL,domestic,Orange County Florida Virtual School,0,https://fgcuathletics.com/sports/womens-tennis/roster
ten_481f17396f50,Anjali,Kotecha,tennis,2025-26,2026,D1,Women,ASUN Conference,FGCU,"5'3""",Player,Jr.,Jr,"London, England",London,,international,Oxford Open Learning,0,https://fgcuathletics.com/sports/womens-tennis/roster
ten_b141a5bbde9b,Cecilie,Maeland,tennis,2025-26,2026,D1,Women,ASUN Conference,FGCU,"5'4""",Player,So.,So,"Stavanger, Norway",Stavanger,,international,Wang Toppirdrett,0,https://fgcuathletics.com/sports/womens-tennis/roster
ten_d09ba5af8802,Ashley,Matz,tennis,2025-26,2026,D1,Women,ASUN Conference,FGCU,"5'5""",Player,Jr.,Jr,Milwaukee Wisconsin,Milwaukee Wisconsin,,international,Acellus Academy,1,https://fgcuathletics.com/sports/womens-tennis/roster
ten_b7976721e3e9,Nora,Svensson,tennis,2025-26,2026,D1,Women,ASUN Conference,FGCU,"5'5""",Player,Jr.,Jr,"Västerås, Sweden",Västerås,,international,Widénska Gymnasium,0,https://fgcuathletics.com/sports/womens-tennis/roster
ten_125ab87ad739,Maria,Vargas,tennis,2025-26,2026,D1,Women,ASUN Conference,FGCU,"5'4""",Player,Sr.,Sr,"Cali, Colombia",Cali,,international,Colegio Harvard,0,https://fgcuathletics.com/sports/womens-tennis/roster
ten_6898c6050b18,Malika,Amirgaliyeva,tennis,2025-26,2026,D1,Women,American Conference,Fla. Atlantic,,Player,So.,So,"Ust-Kamenogorsk, Kazakhstan",Ust-Kamenogorsk,,international,,0,https://fausports.com/sports/wten/roster
ten_ce83b13344f6,Panna,Bartha,tennis,2025-26,2026,D1,Women,American Conference,Fla. Atlantic,,Player,Sr.,Sr,"Pecs, Hungary",Pecs,,international,,0,https://fausports.com/sports/wten/roster
ten_54866c35a5af,Anastasiya,Kolyada,tennis,2025-26,2026,D1,Women,American Conference,Fla. Atlantic,,Player,Fr.,Fr,Ukraine,Ukraine,,international,,0,https://fausports.com/sports/wten/roster
ten_65020242a54e,Alexia,Patru,tennis,2025-26,2026,D1,Women,American Conference,Fla. Atlantic,,Player,So.,So,Romania,Romania,,international,,0,https://fausports.com/sports/wten/roster
ten_2328c80f2720,Katrin,Pavkova,tennis,2025-26,2026,D1,Women,American Conference,Fla. Atlantic,,Player,R-So.,So,"Vestec, Czech Republic",Vestec,,international,,0,https://fausports.com/sports/wten/roster
ten_e1bb91deb9dd,Malwina,Rowinska,tennis,2025-26,2026,D1,Women,American Conference,Fla. Atlantic,,Player,Sr.,Sr,"Warszawa, Poland",Warszawa,,international,,,https://fausports.com/sports/wten/roster
ten_a6d729f1cd38,Ioana,Sava,tennis,2025-26,2026,D1,Women,American Conference,Fla. Atlantic,,Player,So.,So,"Sibiu, Romania",Sibiu,,international,Mircea Eliade National College,0,https://fausports.com/sports/wten/roster
ten_c86881796254,Vanesa,Vlahova,tennis,2025-26,2026,D1,Women,American Conference,Fla. Atlantic,,Player,Fr.,Fr,Bulgaria,Bulgaria,,international,,0,https://fausports.com/sports/wten/roster
ten_8affeb7ff353,Emma,Dvorackova,tennis,2025-26,2026,D1,Women,American Conference,Memphis,,Player,So.,So,"Brno-Židenice, Czech Republic",Brno-Židenice,,international,Gymnázium Mojmírovo námestí,0,https://gotigersgo.com/sports/wten/roster
ten_b8ffe7f872d0,Natalia,Koppova,tennis,2025-26,2026,D1,Women,American Conference,Memphis,,Player,So.,So,"Banská Bystrica, Slovakia",Banská Bystrica,,international,High Sports School,0,https://gotigersgo.com/sports/wten/roster
