athlete_id,first_name,last_name,sport,athletic_year,season,division,gender,conference,school,position_raw,position_group,class_year_raw,class_standing,hometown_raw,hometown_city,hometown_state,origin,high_school,high_school_is_academy,source_url
lax_3b26e0740f91,Brookelyn,Morrison,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,M,Midfield,Sr.,Sr,"Ashburn, Va.",Ashburn,VA,domestic,Riverside,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_d2b485435291,Jess,Hulse,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,D,Defense,So.,So,"Westminster, Md.",Westminster,MD,domestic,Westminster,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_ff92c6a99974,Molly,Campbell,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,M,Midfield,So.,So,"Cockeysville, Md.",Cockeysville,MD,domestic,Maryvale Prep,1,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_86c66ebbc627,Carys,May,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,D,Defense,Jr.,Jr,"Bel Air, Md.",Bel Air,MD,domestic,C. Milton Wright,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_beb4e5645baa,Cayden,Grasso,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Jr.,Jr,"Wake Forest, N.C.",Wake Forest,NC,domestic,Heritage,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_72705759b8d6,Sam,Manico,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,D,Defense,So.,So,"Roanoke, Va.",Roanoke,VA,domestic,Cave Spring,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_a2c0ecc2498a,Elle,Roberts,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Fr.,Fr,"Dover, Del.",Dover,DE,domestic,Caesar Rodney,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_80f455a73c87,Kate,Lamendola,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,M,Midfield,Jr.,Jr,"Pittsburgh, Pa.",Pittsburgh,PA,domestic,Mt. Lebanon,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_8d2cdde21df2,Megan,Rotzler,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Fr.,Fr,"Ashburn, Va.",Ashburn,VA,domestic,Stone Bridge,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_7d86bb202c87,Sarah,Ericson,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,M,Midfield,So.,So,"Annapolis, Md.",Annapolis,MD,domestic,Annapolis,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_84a0455a4eef,Lexi,Larson,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,D,Defense,So.,So,"Manchester, Md.",Manchester,MD,domestic,Gerstell Academy,1,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_59e013d02be8,Brooklynn,Peterson,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Fr.,Fr,"Branchburg, N.J.",Branchburg,NJ,domestic,Somerville,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_9c5530ef33b3,Laci,Welch,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,D,Defense,Sr.,Sr,"Salisbury, Md.",Salisbury,MD,domestic,Parkside,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_dee3511d0660,Faith,O'Connor,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Jr.,Jr,"Great Falls, Va.",Great Falls,VA,domestic,Georgetown Visitation Prep,1,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_59d10395cd5c,Maura,Farrell,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,M,Midfield,Fr.,Fr,"Herndon, Va.",Herndon,VA,domestic,Oakton,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_2f88015ca2e3,Charlotte,Hemingway,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,M,Midfield,Fr.,Fr,"Lutherville, Md.",Lutherville,MD,domestic,Towson,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_d3d3a65b07f8,Delaney,Sinton,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,D,Defense,Fr.,Fr,"Arlington, Va.",Arlington,VA,domestic,Yorktown,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_516c2e7a0c44,Emilie,Shoults,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,M,Midfield,Jr.,Jr,"Warners, N.Y.",Warners,NY,domestic,West Genesee,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_5d6015d47915,Page,Henry,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Jr.,Jr,"Suffolk, Va.",Suffolk,VA,domestic,Nansemond Suffolk,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_a68393b4c40b,Kate,Webb,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Jr.,Jr,"Ellicott City, Md.",Ellicott City,MD,domestic,Mount Hebron,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_50be4fefdf2c,Elena,Sorkin,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Sr.,Sr,"Glen Allen, Va.",Glen Allen,VA,domestic,Deep Run,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_4caec3fe6410,Emily,Snyder,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,M,Midfield,Jr.,Jr,"Towson, Md.",Towson,MD,domestic,Maryvale Prep,1,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_ca381ff93fc5,Annabella,Burke,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Fr.,Fr,"Riva, Md.",Riva,MD,domestic,South River,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_b9eb400bae2c,Maddie,Lamy,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Sr.,Sr,"Pasadena, Md.",Pasadena,MD,domestic,Archbishop Spalding,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_fb6653c89551,Gabby,Saia,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,D,Defense,Jr.,Jr,"Monroeville, N.J.",Monroeville,NJ,domestic,Woodstown,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_6fe04b8fb87b,Drew,Stanley,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,A,Attack,Jr.,Jr,"Richmond, Va.",Richmond,VA,domestic,Collegiate,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_c2e4a4605f34,Jacqueline,Thomas,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,M,Midfield,Jr.,Jr,"Lewes, Del.",Lewes,DE,domestic,Sussex Academy,1,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_f2053dad5af7,Carlie,Gownley,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,D,Defense,Jr.,Jr,"Annapolis, Md.",Annapolis,MD,domestic,Broadneck,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_9cdaeb1b4c18,Sam,Murphy,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,M,Midfield,Fr.,Fr,"Easton, Md.",Easton,MD,domestic,Easton,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_4f105445569a,Hadley,Chadwick,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,GK,Goalie,Sr.,Sr,"Annapolis, Md.",Annapolis,MD,domestic,St. Mary's,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_a5f4af2c7a7f,Rowen,Arena,lacrosse,2025-26,2026,D3,Women,Coast-To-Coast Athletic Conference,Christopher Newport,GK,Goalie,Fr.,Fr,"Mount Royal, N.J.",Mount Royal,NJ,domestic,Kingsway Regional,0,https://www.cnusports.com/sports/womens-lacrosse/roster/2026
lax_9e33d901c446,Eva,Garcia,lacrosse,2025-26,2026,D3,Women,Skyline Conference,SUNY Maritime,A,Attack,So.,So,"Rockville Centre, NY",Rockville Centre,NY,domestic,Kellenberg,0,https://maritimeathletics.com/sports/womens-lacrosse/roster/2026
lax_da0c688d3fd8,Sarah,Goonan,lacrosse,2025-26,2026,D3,Women,Skyline Conference,SUNY Maritime,D,Defense,Fr.,Fr,"Bronx, NY",Bronx,NY,domestic,Maria Regina Academy,1,https://maritimeathletics.com/sports/womens-lacrosse/roster/2026
lax_6a33b3b43c08,Alexa,Nolan,lacrosse,2025-26,2026,D3,Women,Skyline Conference,SUNY Maritime,M,Midfield,So.,So,"Queens, NY",Queens,NY,domestic,The Scholars' Academy,1,https://maritimeathletics.com/sports/womens-lacrosse/roster/2026
lax_13f1839d64b6,Paige,Grider,lacrosse,2025-26,2026,D3,Women,Skyline Conference,SUNY Maritime,M,Midfield,So.,So,"Oak Ridge, NJ",Oak Ridge,NJ,domestic,DePaul Catholic,0,https://maritimeathletics.com/sports/womens-lacrosse/roster/2026
lax_9766970124fb,Kaitlyn,Scarcella,lacrosse,2025-26,2026,D3,Women,Skyline Conference,SUNY Maritime,A,Attack,Jr.,Jr,"Staten Island, NY",Staten Island,NY,domestic,St. Joseph by the Sea,0,https://maritimeathletics.com/sports/womens-lacrosse/roster/2026
lax_d3ba94031d85,Erin,Doyle,lacrosse,2025-26,2026,D3,Women,Skyline Conference,SUNY Maritime,D,Defense,Fr.,Fr,"Munich, Germany",Munich,,international,Bavarian International School,0,https://maritimeathletics.com/sports/womens-lacrosse/roster/2026
lax_2afb0f5ce8f5,Lacey,Baric,lacrosse,2025-26,2026,D3,Women,Skyline Conference,SUNY Maritime,D,Defense,Fr.,Fr,"Fort Lee, NJ",Fort Lee,NJ,domestic,Fort Lee,0,https://maritimeathletics.com/sports/womens-lacrosse/roster/2026
lax_60a5d43ee37d,Michelle,Pecoraro,lacrosse,2025-26,2026,D3,Women,Skyline Conference,SUNY Maritime,A,Attack,Sr.,Sr,"Kings Park, NY",Kings Park,NY,domestic,St. John the Baptist,0,https://maritimeathletics.com/sports/womens-lacrosse/roster/2026
